pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,catalog_provider,solotodo_id,pcf_price,min_price,mode_price,mean_price
55670,6399144,HP DesignJet T250 24-in Printer,Hp,5HB06D,753.87,7,Impresoras,Plotters color,ok,True,0,6,6,"Kit Plotter 24"" DesignJet T250 WiFi / Ethernet / USB in ePrinter con porta rollo + Incluye Alimentador automático de hojas ",0,0,False,{},,ingram,273156,,639990,689990,979311
56365,6457295,IDEAPAD 3 G10 I5 13420H 8GB 512GB 15.3IN,Lenovo,83K1004WCL,538.01,1300,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook Ideapad Slim 3 Intel Core i5-13420H 8GB RAM 512GB SSD 15.3"" Touch Windows 11 Home 83K1004WCL",0,0,False,{},,ingram,279190,,499990,,613920
56090,6594693,DELL PRO DOCKING WD 25,Dell,DELL-WD25,172.0,152,Computadores Servidores y Notebooks,Dockings y Pedestales p/Notebooks,ok,True,0,50,+50,Docking Pro - WD25,0,0,False,{},,ingram,,,,,
56726,6629569,DELL PRO SFF I5-14500 16GB 512SSD W11P 3,Dell,DM1CF,853.45,18,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,10,10,Desktop Pro Slim Intel Core i5-14500 vPro 16GB RAM 512GB SSD Windows 11 Pro QCS1250,0,0,False,{},,ingram,,,,,
55997,6629568,DELL PRO U7 255U 32GB 1TBSSD 14IN W11P 3,Dell,PC14250_U7ARL321TBWPS_3WXCTO,1635.0,80,Computadores Servidores y Notebooks,Notebooks,ok,True,0,50,+50,"Notebook Dell Pro 14"" Intel Core Ultra 7-255U 32GB 1TB SSD Windows 11 Pro 3YRS",0,0,False,{},,ingram,354637,,1968704,,2080907
54801,6630842,MONITOR ODYSSEY 27 IN GAMING,Samsung,LS27FG900XLXZS,1418.3,4,Pantallas,Monitores LCD/LED,ok,True,0,4,4,"Monitor Gamer 27"" Odyssey G9 G90XF UHD 3D 165Hz",0,0,False,{},,ingram,276496,,545290,,837573
55659,6640343,NOTEBOOK DELL PRO PLUS U5 32GB 1TB W11P,Dell,PB14250_U5LNL321TBWPS_3PSXCTO,1215.0,109,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook Dell Pro Plus Intel Core Ultra 5-238V 14"" 32GB 1TB SSD Windows 11 Pro PB14250",0,0,False,{},,ingram,310181,,1358990,,1467757
54883,6681009,CAMARA GOPRO MAX 2,Gopro,CHDHZ-311-RW,563.8,117,Cámaras y Escáners,Cámaras de Video Digital,ok,True,0,100,+100,Cámara GoPro MAX 2 360 Black,0,0,False,{},,ingram,,,,,
56000,6708597,245 G10 R7 7730U 8GB 512GB 14IN W11H,Hp,AN0Y2LT#ABM,566.07,52,Computadores Servidores y Notebooks,Notebooks,ok,True,0,50,+50,"Notebook HP AMD Ryzen 7 7730U 14"" 8GB 512GB Windows 11 Home AN0Y2LT#ABM",0,0,False,{},,ingram,,,,,
55596,6708604,CAMARA MAX2+ACCESSORIOS BUNDLE,Gopro,CHDFZ-311-RW,615.0,111,Cámaras y Escáners,Cámaras Fotográficas Digitales,ok,True,0,30,+30,Cámara GOPRO MAX 2 Accesory Bundle,0,0,False,{},,ingram,,,,,
56366,6708599,240 G10 I3 100U 8GB 256GB 14IN W11H,Hp,C7GR2AT#ABM,432.15,102,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook 240 G10 Intel Core i3-100U 8GB RAM 256GB SSD 14"" Windows 11 Home C7GR2AT#ABM",0,0,False,{},,ingram,,,,,
56713,6714889,DELL PRO QCS1250 ULTRA 7 265 16GB 512SSD,Dell,YDHJD,1307.2,97,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,50,+50,Desktop Dell Pro Slim Intel Ultra 7 265 16GB RAM 512GB SSD Windows 11 Pro QCS1250 ,0,0,False,{},,ingram,,,,,
56820,6737876,PM3406CKALY0432X R7350 512G 16G 14IN W11,Asus,90NX0971-M00H10,1050.4,68,Computadores Servidores y Notebooks,Notebooks,ok,True,0,50,+50,"Notebook ExpertBook P3 Ryzen AI 7 350 14"" 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,357068,,979990,,1223529
57126,6737880,PM3406CKALY0433X R5330 512G 16G 14IN W11,Asus,90NX0971-M00H20,858.07,69,Computadores Servidores y Notebooks,Notebooks,ok,True,0,50,+50,"Notebook ExpertBook P3 AMD Ryzen 5 330 14"" 16GB RAM 512GB SSD",0,0,False,{},,ingram,357479,,879776,,1043727
57258,6737881,P500SV05210H011X 5-210H 512G 8G 9L W11P,Asus,90PF05A1-M00MU0,667.68,19,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,19,19,Desktop P500SV i5 8GB DRR5 512GB SSD WIN 11 PRO,0,0,False,{},,ingram,,,,,
56757,6737883,P470VATBPF190X 5-210H 512G 16G 27IN W11P,Asus,90PT03W6-M02X40,1041.5,129,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,100,+100,"All in One ExpertCenter P470 Intel Core 5 210H 27"" Touch 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,384487,,1134671,,1217979
56780,6737887,D700SF005225024X U5-225 512G 16G 9L W11P,Asus,90PF05E1-M001H0,853.21,12,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,12,12,Desktop ExpertCenter D700 SFF Intel Ultra 5 225 8GB RAM 512GB SSD Windows 11 Pro ,0,0,False,{},,ingram,,,,,
55956,6737888,P440VAKBPCD82X 3-100U 512G 8G 23.8 W11P,Asus,90PT03X6-M06LP0,615.73,84,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,50,+50,All in One ExpertCenter P440 Intel Core 3 100 U 8GB RAM 512GB SSD Windows 11 Pro,0,0,False,{},,ingram,382486,,694247,,849116
56551,6746628,DS-1730 FLATBED SCANNER w/ADF,Epson,B11B273201,348.49,3,Cámaras y Escáners,Escáners para el Hogar/Oficina,ok,True,0,3,3,Escaner DS-1730 ADF,0,0,False,{},,ingram,,,,,
56045,6743744,Monitor LED Gaming 27in IPS QHD 1ms GTG,Lg,27G610A-B,145.98,47,Pantallas,Monitores LCD/LED,ok,True,0,30,+30,"Monitor LED Gaming 27"" IPS QHD 1ms GTG,",0,0,False,{},,ingram,,,,,
52554,6764223,SSD WD Black SN850X 2 TB NVMe,Sandisk,WDS200T2XHE,929.88,14,Dispositivos de Almacenamiento,Discos de Estado Sólido PCIe (SSD),ok,True,0,14,14,Unidad SSD 2TB PCIe NVMe Gen4 M.2 SN850X Black (w/ Heatsink),0,0,False,{},,ingram,152560,,949088,,1061987
55904,6765562,15-FB3018LA R7-7445H 8G 512G 15.6IN W11H,Hp,BT4F5LA#ABM,648.61,33,Computadores Servidores y Notebooks,Notebooks,ok,True,0,30,+30,"Notebook Gamer Victus 15 AMD Ryzen 7 NVIDIA RTX 3050 15.6"" 144Hz 8GB RAM 512GB SSD Windows 11 Home Silver 15-fb3018la",0,0,False,{},,ingram,,,,,
55905,6777569,15-FB3026LA R7-7445H 16G 512 15.6IN W11H,Hp,BV5C6LA#AKH,734.09,130,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,Notebook Gamer Victus AMD Ryzen 7 7445H NVIDIA RTX 3050 4GB 16GB RAM 512GB SSD Windows 11 Home 15-fb3026la ,0,0,False,{},,ingram,,,,,
