pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,solotodo_id,pcf_price,min_price,mode_price,mean_price
56445,6805746,NB TP L14 AMD G4 R7_PRO 16G 512G 11P,Lenovo,21H6S58V00,883.48,43,Computadores Servidores y Notebooks,Notebooks,ok,False,0,0,0,"Lenovo ThinkPad L14 Gen 4 AMD Ryzen 7 7730U 14"" LED 16GB 512GB SSD Windows 11 Pro",0,0,True,{},,388677,,975323,,995545
