pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,catalog_provider,solotodo_id,pcf_price,min_price,mode_price,mean_price
57816,ACC-0316,ACER Urban Sleeve,nan,GP.BAG11.02J,14990.0,83,Accesorios,Hardware,ok,False,1,1,1,"Maletín para Notebook 15,6"" GP.BAG11.02J",0,0,False,{},,,,,,,
